trial_id,p,accuracy,precision,recall,fpr,balanced_accuracy,f1
8,1,0.8856209150326797,0.3902439024390244,0.6153846153846154,0.08928571428571429,0.7630494505494505,0.47761194029850756
8,2,0.9150326797385621,0.5,0.5,0.04642857142857143,0.7267857142857144,0.5
8,3,0.9215686274509803,0.5555555555555556,0.38461538461538464,0.02857142857142857,0.6780219780219781,0.4545454545454546
8,4,0.9150326797385621,0.5,0.3076923076923077,0.02857142857142857,0.6395604395604395,0.380952380952381
8,5,0.9281045751633987,0.6428571428571429,0.34615384615384615,0.017857142857142856,0.6641483516483516,0.45
8,6,0.9313725490196079,0.6923076923076923,0.34615384615384615,0.014285714285714285,0.665934065934066,0.46153846153846156
8,7,0.934640522875817,0.75,0.34615384615384615,0.010714285714285714,0.6677197802197803,0.4736842105263157
9,1,0.7210144927536232,0.147239263803681,0.6153846153846154,0.2709551656920078,0.6722147248463037,0.2376237623762376
9,2,0.894927536231884,0.3333333333333333,0.48717948717948717,0.07407407407407407,0.7065527065527065,0.3958333333333333
9,3,0.9202898550724637,0.43902439024390244,0.46153846153846156,0.04483430799220273,0.7083520767731294,0.45
9,4,0.9420289855072463,0.6296296296296297,0.4358974358974359,0.01949317738791423,0.7082021292547609,0.5151515151515151
9,5,0.9510869565217391,0.7727272727272727,0.4358974358974359,0.009746588693957114,0.7130754236017394,0.5573770491803278
9,6,0.9528985507246377,0.8095238095238095,0.4358974358974359,0.007797270955165692,0.7140500824711351,0.5666666666666667
9,7,0.9510869565217391,0.7727272727272727,0.4358974358974359,0.009746588693957114,0.7130754236017394,0.5573770491803278
