trial_id,p,accuracy,precision,recall,fpr,balanced_accuracy,f1
8,5,0.9771241830065359,0.8275862068965517,0.9230769230769231,0.017857142857142856,0.9526098901098901,0.8727272727272727
8,6,0.9803921568627451,0.8571428571428571,0.9230769230769231,0.014285714285714285,0.9543956043956044,0.888888888888889
8,7,0.9869281045751634,0.9230769230769231,0.9230769230769231,0.007142857142857143,0.957967032967033,0.9230769230769231
9,1,0.6902173913043478,0.18269230769230768,0.9743589743589743,0.3313840155945419,0.8214874793822162,0.3076923076923077
9,2,0.9365942028985508,0.5285714285714286,0.9487179487179487,0.06432748538011696,0.9421952316689158,0.6788990825688073
9,3,0.9692028985507246,0.7115384615384616,0.9487179487179487,0.029239766081871343,0.9597390913180386,0.8131868131868132
9,4,0.9873188405797102,0.8809523809523809,0.9487179487179487,0.009746588693957114,0.9694856800119958,0.9135802469135802
9,5,0.9945652173913043,0.9736842105263158,0.9487179487179487,0.001949317738791423,0.9733843154895786,0.9610389610389611
9,6,0.9945652173913043,0.9736842105263158,0.9487179487179487,0.001949317738791423,0.9733843154895786,0.9610389610389611
9,7,0.9945652173913043,0.9736842105263158,0.9487179487179487,0.001949317738791423,0.9733843154895786,0.9610389610389611
