recording,method,source,target,n_depths_present,n_deletions,n_additions,first_appearance_p,first_deletion_p,instability_frequency,null_frequency,p_value,q_value,status
220119_F2_run11,c-GC,40,87,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,40,97,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,40,98,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,41,34,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,41,35,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,41,46,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,41,66,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,41,67,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,41,74,2,1,1,2,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,41,76,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,42,27,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,43,31,5,2,1,1,3.0,0.5,,,,unstable
220119_F2_run11,c-GC,43,78,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,44,12,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,33,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,37,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,39,6,1,0,1,7.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,44,46,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,48,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,89,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,92,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,95,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,44,97,5,1,1,1,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,44,99,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,45,8,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,45,32,6,1,0,1,7.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,45,59,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,45,86,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,45,91,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,46,12,3,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,46,18,3,2,1,1,3.0,0.5,,,,unstable
220119_F2_run11,c-GC,46,33,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,46,34,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,46,37,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,46,44,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,46,51,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,46,57,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,46,71,2,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,46,86,2,1,1,4,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,46,89,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,46,93,4,1,1,1,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,46,99,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,48,0,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,48,20,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,48,27,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,48,33,2,2,2,2,3.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,48,36,4,1,0,1,5.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,48,39,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,48,44,4,1,0,1,5.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,48,46,4,3,2,1,2.0,0.8333333333333334,,,,unstable
220119_F2_run11,c-GC,48,89,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,48,99,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,49,0,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,49,8,3,0,1,5,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,49,12,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,49,17,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,49,33,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,49,36,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,49,65,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,49,71,3,3,2,1,2.0,0.8333333333333334,,,,unstable
220119_F2_run11,c-GC,51,34,5,2,2,1,4.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,52,16,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,52,28,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,52,46,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,52,49,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,52,58,5,1,0,1,6.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,52,72,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,52,81,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,52,84,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,53,28,2,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,53,80,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,53,83,5,0,1,3,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,53,84,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,54,19,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,54,27,4,2,1,1,3.0,0.5,,,,unstable
220119_F2_run11,c-GC,54,39,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,54,71,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,56,25,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,56,63,4,1,0,1,5.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,57,40,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,57,44,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,57,61,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,57,64,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,57,76,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,57,77,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,57,82,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,58,15,5,0,1,3,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,58,16,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,59,12,4,2,1,1,4.0,0.5,,,,unstable
220119_F2_run11,c-GC,59,29,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,59,41,3,2,2,2,4.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,59,43,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,59,64,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,59,66,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,59,69,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,59,70,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,59,72,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,59,73,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,59,74,3,1,1,3,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,59,76,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,59,82,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,59,89,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,59,99,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,60,16,6,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,60,54,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,60,67,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,61,14,6,1,1,1,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,61,32,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,61,69,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,61,70,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,61,72,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,62,42,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,62,75,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,63,18,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,63,75,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,64,46,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,64,84,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,64,96,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,65,5,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,65,80,3,1,1,2,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,65,81,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,65,89,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,66,9,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,66,11,4,1,1,3,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,66,40,2,1,1,5,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,66,53,4,2,3,2,3.0,0.8333333333333334,,,,unstable
220119_F2_run11,c-GC,66,71,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,66,75,3,3,2,1,2.0,0.8333333333333334,,,,unstable
220119_F2_run11,c-GC,66,76,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,67,71,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,67,72,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,68,53,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,69,1,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,69,3,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,69,11,2,1,2,5,6.0,0.5,,,,unstable
220119_F2_run11,c-GC,69,12,6,1,0,1,7.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,69,14,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,69,20,2,0,1,6,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,69,27,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,69,29,4,1,1,1,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,69,41,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,69,42,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,69,59,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,69,61,4,3,2,1,3.0,0.8333333333333334,,,,unstable
220119_F2_run11,c-GC,69,70,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,69,71,4,0,1,4,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,69,72,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,69,73,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,69,78,5,2,2,1,2.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,69,83,3,1,1,1,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,69,90,5,1,2,2,6.0,0.5,,,,unstable
220119_F2_run11,c-GC,69,92,2,0,1,6,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,70,66,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,70,68,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,70,78,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,71,0,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,71,1,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,3,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,4,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,71,11,5,0,1,3,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,71,16,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,20,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,21,3,1,2,4,6.0,0.5,,,,unstable
220119_F2_run11,c-GC,71,24,5,1,2,2,3.0,0.5,,,,unstable
220119_F2_run11,c-GC,71,31,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,32,6,1,1,1,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,71,41,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,71,43,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,71,49,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,71,56,2,0,1,6,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,71,66,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,74,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,71,77,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,71,88,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,89,3,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,71,93,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,71,95,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,71,97,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,71,98,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,71,99,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,72,0,6,1,1,1,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,72,10,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,72,64,5,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,72,69,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,73,20,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,73,21,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,73,40,2,2,2,3,4.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,73,59,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,73,64,5,2,1,1,5.0,0.5,,,,unstable
220119_F2_run11,c-GC,73,71,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,73,77,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,73,90,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,73,99,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,74,20,4,2,1,1,4.0,0.5,,,,unstable
220119_F2_run11,c-GC,74,27,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,74,40,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,74,43,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,74,76,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,74,84,3,0,1,5,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,74,96,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,74,99,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,75,30,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,75,62,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,75,63,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,75,78,4,1,1,2,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,76,2,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,76,9,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,76,13,2,1,2,4,5.0,0.5,,,,unstable
220119_F2_run11,c-GC,76,30,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,76,41,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,76,66,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,76,67,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,76,78,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,76,81,4,1,1,3,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,78,22,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,79,4,5,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,79,29,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,79,65,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,80,28,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,80,53,6,1,1,1,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,80,72,2,1,2,3,4.0,0.5,,,,unstable
220119_F2_run11,c-GC,81,17,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,81,21,6,1,1,1,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,81,22,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,81,23,4,2,1,1,4.0,0.5,,,,unstable
220119_F2_run11,c-GC,81,28,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,81,33,4,2,2,1,3.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,81,49,5,0,1,3,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,81,53,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,81,84,2,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,81,95,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,82,12,2,0,1,6,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,82,31,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,82,36,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,82,45,5,0,1,3,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,82,46,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,83,50,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,83,56,4,2,1,1,4.0,0.5,,,,unstable
220119_F2_run11,c-GC,83,70,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,83,82,4,2,2,1,3.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,83,84,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,84,41,2,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,84,52,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,84,98,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,85,18,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,85,21,3,1,2,3,4.0,0.5,,,,unstable
220119_F2_run11,c-GC,85,33,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,85,45,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,85,46,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,85,75,5,2,2,1,3.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,85,89,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,85,95,4,1,1,2,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,86,82,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,86,93,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,87,47,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,87,77,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,87,85,2,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,88,9,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,88,10,3,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,88,27,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,88,31,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,88,75,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,89,4,5,1,2,2,6.0,0.5,,,,unstable
220119_F2_run11,c-GC,89,33,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,89,36,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,89,39,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,89,42,3,1,1,4,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,89,44,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,89,45,6,1,0,1,7.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,89,46,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,89,48,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,89,59,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,89,64,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,89,69,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,89,77,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,89,88,3,2,2,1,2.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,89,93,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,89,95,2,1,1,4,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,90,20,5,1,1,2,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,90,26,6,0,1,2,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,90,30,3,1,1,1,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,90,74,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,91,66,2,2,2,3,4.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,92,33,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,92,96,6,1,1,1,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,93,19,3,1,1,2,5.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,93,49,2,1,2,2,3.0,0.5,,,,unstable
220119_F2_run11,c-GC,94,95,4,2,2,1,3.0,0.6666666666666666,,,,unstable
220119_F2_run11,c-GC,95,21,6,1,1,1,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,95,43,2,2,1,1,2.0,0.5,,,,unstable
220119_F2_run11,c-GC,95,52,6,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,95,98,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,95,99,1,1,1,3,4.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,96,6,2,1,1,1,2.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,96,31,1,1,1,2,3.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,96,32,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,96,36,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,96,77,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,96,97,1,1,1,5,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,96,99,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,97,93,3,2,1,1,3.0,0.5,,,,unstable
220119_F2_run11,c-GC,98,13,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,98,18,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,98,33,1,1,1,6,7.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,98,51,7,0,0,1,,0.0,,,,stable
220119_F2_run11,c-GC,98,71,2,1,0,1,3.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,98,72,5,0,1,3,,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,98,97,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220119_F2_run11,c-GC,99,8,2,1,1,4,6.0,0.3333333333333333,,,,unstable
220119_F2_run11,c-GC,99,27,1,0,1,7,,0.16666666666666666,,,,novel
220119_F2_run11,c-GC,99,44,3,1,0,1,4.0,0.16666666666666666,,,,lost
220119_F2_run11,c-GC,99,53,4,2,1,1,3.0,0.5,,,,unstable
220119_F2_run11,c-GC,99,97,1,1,0,1,2.0,0.16666666666666666,,,,unstable
220127_F4_run2,c-GC,0,1,7,0,0,1,,0.0,,,,stable
220127_F4_run2,c-GC,0,11,4,2,2,2,4.0,0.6666666666666666,,,,unstable
220127_F4_run2,c-GC,0,16,7,0,0,1,,0.0,,,,stable
220127_F4_run2,c-GC,0,58,6,0,1,2,,0.16666666666666666,,,,unstable
220127_F4_run2,c-GC,0,64,2,1,2,3,4.0,0.5,,,,unstable
220127_F4_run2,c-GC,0,78,1,1,1,4,5.0,0.3333333333333333,,,,unstable
220127_F4_run2,c-GC,0,82,6,0,1,2,,0.16666666666666666,,,,unstable
220127_F4_run2,c-GC,0,87,6,0,1,2,,0.16666666666666666,,,,unstable
