first_appearance_p,first_deletion_p,instability_frequency,method,n_additions,n_deletions,n_depths_present,null_frequency,p_value,q_value,recording,source,status,target
1,2.0,0.5,c-GC,1,2,3,,,,220210_F2_run5,10,unstable,106
4,7.0,0.3333333333333333,c-GC,1,1,3,,,,220210_F2_run5,10,unstable,129
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,11,unstable,31
2,5.0,0.5,c-GC,2,1,5,,,,220210_F2_run5,11,unstable,34
1,5.0,0.16666666666666666,c-GC,0,1,4,,,,220210_F2_run5,11,lost,40
1,3.0,0.3333333333333333,c-GC,1,1,3,,,,220210_F2_run5,11,unstable,65
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,11,unstable,153
1,4.0,0.16666666666666666,c-GC,0,1,3,,,,220210_F2_run5,12,lost,63
1,2.0,0.6666666666666666,c-GC,2,2,3,,,,220210_F2_run5,12,unstable,102
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,12,unstable,133
2,5.0,0.5,c-GC,2,1,5,,,,220210_F2_run5,13,unstable,1
2,5.0,0.6666666666666666,c-GC,2,2,4,,,,220210_F2_run5,13,unstable,6
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,13,unstable,7
2,4.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,13,unstable,9
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,13,unstable,10
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,13,unstable,15
3,5.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,13,unstable,18
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,13,stable,24
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,13,unstable,35
6,7.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,13,unstable,37
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,13,unstable,38
2,3.0,0.6666666666666666,c-GC,2,2,2,,,,220210_F2_run5,13,unstable,39
1,3.0,0.3333333333333333,c-GC,1,1,6,,,,220210_F2_run5,13,unstable,40
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,13,stable,47
2,3.0,0.6666666666666666,c-GC,2,2,2,,,,220210_F2_run5,13,unstable,52
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,13,stable,67
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,13,unstable,86
2,3.0,0.5,c-GC,2,1,5,,,,220210_F2_run5,13,unstable,87
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,13,novel,95
1,2.0,0.5,c-GC,1,2,2,,,,220210_F2_run5,13,unstable,96
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,13,unstable,97
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,13,unstable,104
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,13,unstable,105
4,,0.16666666666666666,c-GC,1,0,4,,,,220210_F2_run5,13,unstable,107
2,3.0,1.0,c-GC,3,3,3,,,,220210_F2_run5,13,unstable,117
2,4.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,13,unstable,119
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,13,stable,128
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,13,unstable,130
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,13,stable,144
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,13,stable,151
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,14,stable,0
5,,0.16666666666666666,c-GC,1,0,3,,,,220210_F2_run5,14,unstable,6
1,2.0,0.5,c-GC,1,2,2,,,,220210_F2_run5,14,unstable,15
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,14,unstable,17
4,5.0,0.5,c-GC,2,1,3,,,,220210_F2_run5,14,unstable,147
1,3.0,0.3333333333333333,c-GC,1,1,4,,,,220210_F2_run5,15,unstable,0
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,15,unstable,1
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,15,unstable,6
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,15,unstable,11
1,7.0,0.16666666666666666,c-GC,0,1,6,,,,220210_F2_run5,15,lost,14
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,15,unstable,24
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,15,stable,34
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,15,unstable,39
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,15,novel,40
1,4.0,0.16666666666666666,c-GC,0,1,3,,,,220210_F2_run5,15,lost,86
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,15,unstable,95
1,4.0,0.16666666666666666,c-GC,0,1,3,,,,220210_F2_run5,15,lost,97
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,15,unstable,111
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,15,unstable,129
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,15,stable,130
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,15,novel,133
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,15,stable,157
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,16,unstable,34
1,2.0,0.3333333333333333,c-GC,1,1,5,,,,220210_F2_run5,16,unstable,83
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,16,unstable,148
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,16,unstable,149
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,17,unstable,4
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,17,unstable,27
6,7.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,17,unstable,71
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,17,novel,100
1,5.0,0.3333333333333333,c-GC,1,1,6,,,,220210_F2_run5,18,unstable,1
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,18,unstable,9
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,18,stable,14
1,6.0,0.3333333333333333,c-GC,1,1,6,,,,220210_F2_run5,18,unstable,15
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,18,stable,34
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,18,unstable,38
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,18,unstable,39
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,18,stable,43
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,18,stable,73
3,4.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,18,unstable,94
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,19,unstable,112
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,20,unstable,5
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,20,unstable,11
6,7.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,20,unstable,17
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,20,unstable,23
1,3.0,0.16666666666666666,c-GC,0,1,2,,,,220210_F2_run5,20,lost,28
3,5.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,20,unstable,36
3,4.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,20,unstable,140
1,3.0,0.16666666666666666,c-GC,0,1,2,,,,220210_F2_run5,21,lost,35
1,5.0,0.16666666666666666,c-GC,0,1,4,,,,220210_F2_run5,22,lost,8
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,22,unstable,26
1,4.0,0.16666666666666666,c-GC,0,1,3,,,,220210_F2_run5,22,lost,46
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,22,unstable,88
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,22,unstable,119
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,22,novel,128
3,,0.16666666666666666,c-GC,1,0,5,,,,220210_F2_run5,22,unstable,147
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,22,novel,148
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,22,unstable,152
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,23,unstable,4
4,6.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,23,unstable,15
3,7.0,0.3333333333333333,c-GC,1,1,4,,,,220210_F2_run5,23,unstable,19
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,23,unstable,31
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,23,unstable,54
2,4.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,23,unstable,153
2,3.0,0.5,c-GC,2,1,5,,,,220210_F2_run5,24,unstable,1
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,24,stable,3
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,24,unstable,8
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,24,unstable,20
1,7.0,0.16666666666666666,c-GC,0,1,6,,,,220210_F2_run5,24,lost,28
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,24,unstable,50
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,24,unstable,66
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,24,unstable,73
1,3.0,0.5,c-GC,1,2,3,,,,220210_F2_run5,24,unstable,74
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,24,unstable,94
1,2.0,0.6666666666666666,c-GC,2,2,3,,,,220210_F2_run5,24,unstable,97
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,24,unstable,130
3,4.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,24,unstable,134
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,24,unstable,157
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,25,novel,78
2,3.0,0.5,c-GC,2,1,2,,,,220210_F2_run5,25,unstable,85
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,25,novel,126
1,3.0,0.16666666666666666,c-GC,0,1,2,,,,220210_F2_run5,25,lost,136
4,,0.16666666666666666,c-GC,1,0,4,,,,220210_F2_run5,26,unstable,2
1,3.0,0.5,c-GC,1,2,5,,,,220210_F2_run5,26,unstable,4
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,26,unstable,8
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,26,novel,37
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,26,unstable,46
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,26,unstable,86
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,27,unstable,0
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,27,unstable,18
2,4.0,0.6666666666666666,c-GC,2,2,3,,,,220210_F2_run5,27,unstable,30
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,27,unstable,47
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,27,novel,105
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,27,unstable,109
4,5.0,0.6666666666666666,c-GC,2,2,2,,,,220210_F2_run5,27,unstable,111
5,7.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,27,unstable,118
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,27,unstable,119
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,28,stable,20
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,28,novel,23
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,28,stable,24
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,28,unstable,37
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,28,unstable,78
1,2.0,0.5,c-GC,1,2,2,,,,220210_F2_run5,28,unstable,82
1,3.0,0.16666666666666666,c-GC,0,1,2,,,,220210_F2_run5,28,lost,104
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,28,stable,141
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,28,unstable,143
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,29,unstable,1
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,29,unstable,2
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,29,unstable,4
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,29,unstable,17
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,29,unstable,23
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,29,unstable,37
6,7.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,29,unstable,102
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,30,unstable,5
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,30,unstable,23
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,30,unstable,25
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,30,unstable,35
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,30,unstable,40
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,30,unstable,69
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,30,novel,73
3,4.0,0.5,c-GC,2,1,2,,,,220210_F2_run5,30,unstable,108
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,30,novel,117
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,30,unstable,130
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,31,unstable,0
4,7.0,0.3333333333333333,c-GC,1,1,3,,,,220210_F2_run5,31,unstable,7
1,7.0,0.16666666666666666,c-GC,0,1,6,,,,220210_F2_run5,31,lost,24
2,3.0,0.5,c-GC,2,1,5,,,,220210_F2_run5,31,unstable,59
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,31,unstable,97
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,31,unstable,151
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,32,unstable,10
1,2.0,0.3333333333333333,c-GC,1,1,3,,,,220210_F2_run5,32,unstable,42
1,2.0,0.5,c-GC,1,2,2,,,,220210_F2_run5,32,unstable,104
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,32,unstable,106
1,4.0,0.5,c-GC,1,2,5,,,,220210_F2_run5,32,unstable,146
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,32,unstable,158
1,2.0,0.3333333333333333,c-GC,1,1,4,,,,220210_F2_run5,33,unstable,6
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,33,unstable,7
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,33,stable,19
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,33,unstable,65
5,7.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,33,unstable,76
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,33,unstable,128
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,33,unstable,151
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,34,unstable,1
3,5.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,34,unstable,7
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,34,unstable,15
4,,0.16666666666666666,c-GC,1,0,4,,,,220210_F2_run5,34,unstable,57
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,34,novel,70
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,34,novel,91
3,4.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,34,unstable,104
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,34,unstable,107
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,35,novel,0
1,7.0,0.16666666666666666,c-GC,0,1,6,,,,220210_F2_run5,35,lost,3
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,35,unstable,6
1,4.0,0.5,c-GC,1,2,4,,,,220210_F2_run5,35,unstable,7
6,7.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,35,unstable,21
1,6.0,0.16666666666666666,c-GC,0,1,5,,,,220210_F2_run5,35,lost,28
1,3.0,0.16666666666666666,c-GC,0,1,2,,,,220210_F2_run5,35,lost,44
3,6.0,0.3333333333333333,c-GC,1,1,3,,,,220210_F2_run5,35,unstable,62
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,35,unstable,74
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,35,unstable,106
2,4.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,35,unstable,122
1,2.0,0.6666666666666666,c-GC,2,2,3,,,,220210_F2_run5,35,unstable,127
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,35,unstable,146
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,36,novel,27
1,2.0,0.3333333333333333,c-GC,1,1,5,,,,220210_F2_run5,37,unstable,3
1,2.0,0.5,c-GC,1,2,2,,,,220210_F2_run5,37,unstable,8
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,37,stable,22
1,4.0,0.16666666666666666,c-GC,0,1,3,,,,220210_F2_run5,37,lost,29
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,37,stable,45
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,37,unstable,50
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,37,unstable,60
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,37,unstable,62
1,2.0,0.6666666666666666,c-GC,2,2,4,,,,220210_F2_run5,37,unstable,85
3,4.0,0.6666666666666666,c-GC,2,2,3,,,,220210_F2_run5,37,unstable,103
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,37,unstable,108
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,37,unstable,134
1,2.0,0.3333333333333333,c-GC,1,1,6,,,,220210_F2_run5,37,unstable,135
1,2.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,37,unstable,160
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,38,novel,1
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,38,novel,3
2,3.0,0.6666666666666666,c-GC,2,2,2,,,,220210_F2_run5,38,unstable,7
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,38,unstable,9
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,38,stable,10
2,7.0,0.3333333333333333,c-GC,1,1,5,,,,220210_F2_run5,38,unstable,13
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,38,unstable,15
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,38,unstable,24
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,38,unstable,25
4,5.0,0.5,c-GC,2,1,3,,,,220210_F2_run5,38,unstable,35
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,38,stable,39
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,38,stable,41
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,38,stable,42
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,38,unstable,80
2,6.0,0.3333333333333333,c-GC,1,1,4,,,,220210_F2_run5,38,unstable,117
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,39,unstable,1
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,3
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,5
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,7
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,9
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,10
1,3.0,0.16666666666666666,c-GC,0,1,2,,,,220210_F2_run5,39,lost,18
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,20
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,24
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,39,unstable,28
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,39,unstable,34
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,39,unstable,35
1,5.0,0.3333333333333333,c-GC,1,1,5,,,,220210_F2_run5,39,unstable,38
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,41
1,5.0,0.3333333333333333,c-GC,1,1,6,,,,220210_F2_run5,39,unstable,42
3,,0.16666666666666666,c-GC,1,0,5,,,,220210_F2_run5,39,unstable,45
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,39,unstable,52
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,39,novel,55
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,39,unstable,66
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,39,unstable,74
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,87
1,4.0,0.16666666666666666,c-GC,0,1,3,,,,220210_F2_run5,39,lost,96
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,108
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,39,stable,118
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,40,unstable,6
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,40,stable,7
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,40,stable,11
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,40,unstable,23
3,4.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,40,unstable,60
3,5.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,40,unstable,62
5,6.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,40,unstable,82
3,5.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,40,unstable,102
3,5.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,40,unstable,130
3,5.0,0.5,c-GC,2,1,4,,,,220210_F2_run5,40,unstable,151
3,,0.16666666666666666,c-GC,1,0,5,,,,220210_F2_run5,40,unstable,152
3,4.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,40,unstable,160
1,5.0,0.16666666666666666,c-GC,0,1,4,,,,220210_F2_run5,41,lost,9
3,5.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,41,unstable,38
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,41,novel,52
2,3.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,41,unstable,56
4,6.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,41,unstable,78
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,41,unstable,95
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,42,unstable,0
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,42,stable,10
4,,0.16666666666666666,c-GC,1,0,4,,,,220210_F2_run5,42,unstable,18
5,6.0,0.5,c-GC,2,1,2,,,,220210_F2_run5,42,unstable,86
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,42,stable,94
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,42,unstable,136
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,42,novel,151
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,42,novel,152
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,43,stable,1
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,43,unstable,17
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,43,stable,18
1,2.0,0.3333333333333333,c-GC,1,1,3,,,,220210_F2_run5,43,unstable,34
1,3.0,0.5,c-GC,1,2,4,,,,220210_F2_run5,43,unstable,112
6,,0.16666666666666666,c-GC,1,0,2,,,,220210_F2_run5,44,unstable,20
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,44,novel,62
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,65
1,2.0,0.5,c-GC,1,2,2,,,,220210_F2_run5,44,unstable,67
4,5.0,0.5,c-GC,2,1,3,,,,220210_F2_run5,44,unstable,68
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,71
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,44,stable,72
6,7.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,44,unstable,74
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,44,stable,79
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,89
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,94
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,44,novel,106
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,114
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,44,novel,116
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,127
1,2.0,0.5,c-GC,1,2,2,,,,220210_F2_run5,44,unstable,129
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,130
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,132
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,134
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,44,unstable,146
1,2.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,44,unstable,152
1,2.0,0.3333333333333333,c-GC,1,1,2,,,,220210_F2_run5,44,unstable,153
1,3.0,0.3333333333333333,c-GC,1,1,3,,,,220210_F2_run5,44,unstable,164
7,,0.16666666666666666,c-GC,1,0,1,,,,220210_F2_run5,45,novel,5
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,45,unstable,6
4,5.0,0.5,c-GC,2,1,2,,,,220210_F2_run5,45,unstable,25
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,45,unstable,35
1,2.0,0.16666666666666666,c-GC,0,1,1,,,,220210_F2_run5,45,unstable,42
1,,0.0,c-GC,0,0,7,,,,220210_F2_run5,45,stable,95
4,5.0,0.3333333333333333,c-GC,1,1,1,,,,220210_F2_run5,45,unstable,114
2,,0.16666666666666666,c-GC,1,0,6,,,,220210_F2_run5,45,unstable,118
