scenario,method,repeat,depth,edge_count,D_p,D_minus,D_plus,cumulative_instability,T_obs,selected_absolute,selected_relative,selected_bootstrap_band,accuracy,precision,recall,fpr,balanced_accuracy,f1,tp,fp,tn,fn
order3_unconfounded,fast_gcstar_fcgc,7,4,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_fcgc,7,5,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_fcgc,7,6,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_fcgc,7,7,90,0.0,0.0,0.0,0.0,0.0,2,2,,0.24444444444444444,0.24444444444444444,1.0,1.0,0.5,0.39285714285714285,22.0,68.0,0.0,0.0
order3_unconfounded,fast_gcstar_fcgc,8,1,19,,,,0.0,0.07777777777777778,2,3,,0.5666666666666667,0.05263157894736842,0.045454545454545456,0.2647058823529412,0.39037433155080214,0.04878048780487805,1.0,18.0,50.0,21.0
order3_unconfounded,fast_gcstar_fcgc,8,2,12,0.07777777777777778,0.07777777777777778,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_fcgc,8,3,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_fcgc,8,4,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_fcgc,8,5,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_fcgc,8,6,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_fcgc,8,7,12,0.0,0.0,0.0,0.07777777777777778,0.07777777777777778,2,3,,0.6444444444444445,0.08333333333333333,0.045454545454545456,0.16176470588235295,0.44184491978609625,0.05882352941176471,1.0,11.0,57.0,21.0
order3_unconfounded,fast_gcstar_fcgc,9,1,7,,,,0.0,0.011111111111111112,2,3,,0.7444444444444445,0.2857142857142857,0.1,0.07142857142857142,0.5142857142857143,0.14814814814814817,2.0,5.0,65.0,18.0
order3_unconfounded,fast_gcstar_fcgc,9,2,6,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
order3_unconfounded,fast_gcstar_fcgc,9,3,6,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
order3_unconfounded,fast_gcstar_fcgc,9,4,6,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
order3_unconfounded,fast_gcstar_fcgc,9,5,6,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
order3_unconfounded,fast_gcstar_fcgc,9,6,7,0.011111111111111112,0.0,0.011111111111111112,0.022222222222222223,0.011111111111111112,2,3,,0.7444444444444445,0.2857142857142857,0.1,0.07142857142857142,0.5142857142857143,0.14814814814814817,2.0,5.0,65.0,18.0
order3_unconfounded,fast_gcstar_fcgc,9,7,6,0.011111111111111112,0.011111111111111112,0.0,0.03333333333333333,0.011111111111111112,2,3,,0.7555555555555555,0.3333333333333333,0.1,0.05714285714285714,0.5214285714285715,0.15384615384615383,2.0,4.0,66.0,18.0
latent_common_driver,fast_gcstar_fcgc,0,1,14,,,,0.0,0.044444444444444446,2,3,,0.7666666666666667,0.14285714285714285,0.18181818181818182,0.1518987341772152,0.5149597238204833,0.16,2.0,12.0,67.0,9.0
latent_common_driver,fast_gcstar_fcgc,0,2,12,0.044444444444444446,0.03333333333333333,0.011111111111111112,0.044444444444444446,0.044444444444444446,2,3,,0.7888888888888889,0.16666666666666666,0.18181818181818182,0.12658227848101267,0.5276179516685846,0.17391304347826086,2.0,10.0,69.0,9.0
latent_common_driver,fast_gcstar_fcgc,0,3,12,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,2,3,,0.7888888888888889,0.16666666666666666,0.18181818181818182,0.12658227848101267,0.5276179516685846,0.17391304347826086,2.0,10.0,69.0,9.0
latent_common_driver,fast_gcstar_fcgc,0,4,12,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,2,3,,0.7888888888888889,0.16666666666666666,0.18181818181818182,0.12658227848101267,0.5276179516685846,0.17391304347826086,2.0,10.0,69.0,9.0
latent_common_driver,fast_gcstar_fcgc,0,5,12,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,2,3,,0.7888888888888889,0.16666666666666666,0.18181818181818182,0.12658227848101267,0.5276179516685846,0.17391304347826086,2.0,10.0,69.0,9.0
latent_common_driver,fast_gcstar_fcgc,0,6,12,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,2,3,,0.7888888888888889,0.16666666666666666,0.18181818181818182,0.12658227848101267,0.5276179516685846,0.17391304347826086,2.0,10.0,69.0,9.0
latent_common_driver,fast_gcstar_fcgc,0,7,12,0.0,0.0,0.0,0.044444444444444446,0.044444444444444446,2,3,,0.7888888888888889,0.16666666666666666,0.18181818181818182,0.12658227848101267,0.5276179516685846,0.17391304347826086,2.0,10.0,69.0,9.0
latent_common_driver,fast_gcstar_fcgc,1,1,7,,,,0.0,0.022222222222222223,2,2,,0.8666666666666667,0.0,0.0,0.08235294117647059,0.4588235294117647,0.0,0.0,7.0,78.0,5.0
latent_common_driver,fast_gcstar_fcgc,1,2,7,0.0,0.0,0.0,0.0,0.022222222222222223,2,2,,0.8666666666666667,0.0,0.0,0.08235294117647059,0.4588235294117647,0.0,0.0,7.0,78.0,5.0
latent_common_driver,fast_gcstar_fcgc,1,3,5,0.022222222222222223,0.022222222222222223,0.0,0.022222222222222223,0.022222222222222223,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_fcgc,1,4,5,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.044444444444444446,0.022222222222222223,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_fcgc,1,5,5,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.06666666666666667,0.022222222222222223,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_fcgc,1,6,5,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.08888888888888889,0.022222222222222223,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_fcgc,1,7,5,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.11111111111111112,0.022222222222222223,2,2,,0.8888888888888888,0.0,0.0,0.058823529411764705,0.47058823529411764,0.0,0.0,5.0,80.0,5.0
latent_common_driver,fast_gcstar_fcgc,2,1,5,,,,0.0,0.0,2,2,,0.8555555555555555,0.0,0.0,0.06097560975609756,0.4695121951219512,0.0,0.0,5.0,77.0,8.0
latent_common_driver,fast_gcstar_fcgc,2,2,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.8555555555555555,0.0,0.0,0.06097560975609756,0.4695121951219512,0.0,0.0,5.0,77.0,8.0
latent_common_driver,fast_gcstar_fcgc,2,3,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.8555555555555555,0.0,0.0,0.06097560975609756,0.4695121951219512,0.0,0.0,5.0,77.0,8.0
latent_common_driver,fast_gcstar_fcgc,2,4,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.8555555555555555,0.0,0.0,0.06097560975609756,0.4695121951219512,0.0,0.0,5.0,77.0,8.0
latent_common_driver,fast_gcstar_fcgc,2,5,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.8555555555555555,0.0,0.0,0.06097560975609756,0.4695121951219512,0.0,0.0,5.0,77.0,8.0
latent_common_driver,fast_gcstar_fcgc,2,6,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.8555555555555555,0.0,0.0,0.06097560975609756,0.4695121951219512,0.0,0.0,5.0,77.0,8.0
latent_common_driver,fast_gcstar_fcgc,2,7,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.8555555555555555,0.0,0.0,0.06097560975609756,0.4695121951219512,0.0,0.0,5.0,77.0,8.0
latent_common_driver,fast_gcstar_fcgc,3,1,15,,,,0.0,0.022222222222222223,2,3,,0.7111111111111111,0.0,0.0,0.189873417721519,0.4050632911392405,0.0,0.0,15.0,64.0,11.0
latent_common_driver,fast_gcstar_fcgc,3,2,15,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.022222222222222223,2,3,,0.7111111111111111,0.0,0.0,0.189873417721519,0.4050632911392405,0.0,0.0,15.0,64.0,11.0
latent_common_driver,fast_gcstar_fcgc,3,3,15,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,2,3,,0.7111111111111111,0.0,0.0,0.189873417721519,0.4050632911392405,0.0,0.0,15.0,64.0,11.0
latent_common_driver,fast_gcstar_fcgc,3,4,15,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,2,3,,0.7111111111111111,0.0,0.0,0.189873417721519,0.4050632911392405,0.0,0.0,15.0,64.0,11.0
latent_common_driver,fast_gcstar_fcgc,3,5,15,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,2,3,,0.7111111111111111,0.0,0.0,0.189873417721519,0.4050632911392405,0.0,0.0,15.0,64.0,11.0
latent_common_driver,fast_gcstar_fcgc,3,6,15,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,2,3,,0.7111111111111111,0.0,0.0,0.189873417721519,0.4050632911392405,0.0,0.0,15.0,64.0,11.0
latent_common_driver,fast_gcstar_fcgc,3,7,16,0.011111111111111112,0.0,0.011111111111111112,0.03333333333333333,0.022222222222222223,2,3,,0.7,0.0,0.0,0.20253164556962025,0.3987341772151899,0.0,0.0,16.0,63.0,11.0
latent_common_driver,fast_gcstar_fcgc,4,1,6,,,,0.0,0.0,2,2,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_fcgc,4,2,6,0.0,0.0,0.0,0.0,0.0,2,2,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_fcgc,4,3,6,0.0,0.0,0.0,0.0,0.0,2,2,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_fcgc,4,4,6,0.0,0.0,0.0,0.0,0.0,2,2,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_fcgc,4,5,6,0.0,0.0,0.0,0.0,0.0,2,2,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_fcgc,4,6,6,0.0,0.0,0.0,0.0,0.0,2,2,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_fcgc,4,7,6,0.0,0.0,0.0,0.0,0.0,2,2,,0.8333333333333334,0.0,0.0,0.07407407407407407,0.46296296296296297,0.0,0.0,6.0,75.0,9.0
latent_common_driver,fast_gcstar_fcgc,5,1,14,,,,0.0,0.011111111111111112,2,3,,0.7666666666666667,0.14285714285714285,0.18181818181818182,0.1518987341772152,0.5149597238204833,0.16,2.0,12.0,67.0,9.0
latent_common_driver,fast_gcstar_fcgc,5,2,15,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,2,3,,0.7555555555555555,0.13333333333333333,0.18181818181818182,0.16455696202531644,0.5086306098964327,0.15384615384615383,2.0,13.0,66.0,9.0
latent_common_driver,fast_gcstar_fcgc,5,3,15,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.7555555555555555,0.13333333333333333,0.18181818181818182,0.16455696202531644,0.5086306098964327,0.15384615384615383,2.0,13.0,66.0,9.0
latent_common_driver,fast_gcstar_fcgc,5,4,15,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,3,,0.7555555555555555,0.13333333333333333,0.18181818181818182,0.16455696202531644,0.5086306098964327,0.15384615384615383,2.0,13.0,66.0,9.0
latent_common_driver,fast_gcstar_fcgc,5,5,14,0.011111111111111112,0.011111111111111112,0.0,0.022222222222222223,0.011111111111111112,2,3,,0.7666666666666667,0.14285714285714285,0.18181818181818182,0.1518987341772152,0.5149597238204833,0.16,2.0,12.0,67.0,9.0
latent_common_driver,fast_gcstar_fcgc,5,6,15,0.011111111111111112,0.0,0.011111111111111112,0.03333333333333333,0.011111111111111112,2,3,,0.7555555555555555,0.13333333333333333,0.18181818181818182,0.16455696202531644,0.5086306098964327,0.15384615384615383,2.0,13.0,66.0,9.0
latent_common_driver,fast_gcstar_fcgc,5,7,14,0.011111111111111112,0.011111111111111112,0.0,0.044444444444444446,0.011111111111111112,2,3,,0.7666666666666667,0.14285714285714285,0.18181818181818182,0.1518987341772152,0.5149597238204833,0.16,2.0,12.0,67.0,9.0
latent_common_driver,fast_gcstar_fcgc,6,1,3,,,,0.0,0.022222222222222223,2,3,,0.8666666666666667,0.0,0.0,0.037037037037037035,0.48148148148148145,0.0,0.0,3.0,78.0,9.0
latent_common_driver,fast_gcstar_fcgc,6,2,3,0.022222222222222223,0.011111111111111112,0.011111111111111112,0.022222222222222223,0.022222222222222223,2,3,,0.8666666666666667,0.0,0.0,0.037037037037037035,0.48148148148148145,0.0,0.0,3.0,78.0,9.0
latent_common_driver,fast_gcstar_fcgc,6,3,4,0.011111111111111112,0.0,0.011111111111111112,0.03333333333333333,0.022222222222222223,2,3,,0.8555555555555555,0.0,0.0,0.04938271604938271,0.47530864197530864,0.0,0.0,4.0,77.0,9.0
latent_common_driver,fast_gcstar_fcgc,6,4,3,0.011111111111111112,0.011111111111111112,0.0,0.044444444444444446,0.022222222222222223,2,3,,0.8666666666666667,0.0,0.0,0.037037037037037035,0.48148148148148145,0.0,0.0,3.0,78.0,9.0
latent_common_driver,fast_gcstar_fcgc,6,5,4,0.011111111111111112,0.0,0.011111111111111112,0.05555555555555556,0.022222222222222223,2,3,,0.8555555555555555,0.0,0.0,0.04938271604938271,0.47530864197530864,0.0,0.0,4.0,77.0,9.0
latent_common_driver,fast_gcstar_fcgc,6,6,4,0.0,0.0,0.0,0.05555555555555556,0.022222222222222223,2,3,,0.8555555555555555,0.0,0.0,0.04938271604938271,0.47530864197530864,0.0,0.0,4.0,77.0,9.0
latent_common_driver,fast_gcstar_fcgc,6,7,3,0.011111111111111112,0.011111111111111112,0.0,0.06666666666666667,0.022222222222222223,2,3,,0.8666666666666667,0.0,0.0,0.037037037037037035,0.48148148148148145,0.0,0.0,3.0,78.0,9.0
latent_common_driver,fast_gcstar_fcgc,7,1,11,,,,0.0,0.022222222222222223,2,2,,0.7333333333333333,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,11.0,66.0,13.0
latent_common_driver,fast_gcstar_fcgc,7,2,10,0.011111111111111112,0.011111111111111112,0.0,0.011111111111111112,0.022222222222222223,2,2,,0.7444444444444445,0.0,0.0,0.12987012987012986,0.43506493506493504,0.0,0.0,10.0,67.0,13.0
latent_common_driver,fast_gcstar_fcgc,7,3,10,0.0,0.0,0.0,0.011111111111111112,0.022222222222222223,2,2,,0.7444444444444445,0.0,0.0,0.12987012987012986,0.43506493506493504,0.0,0.0,10.0,67.0,13.0
latent_common_driver,fast_gcstar_fcgc,7,4,11,0.011111111111111112,0.0,0.011111111111111112,0.022222222222222223,0.022222222222222223,2,2,,0.7333333333333333,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,11.0,66.0,13.0
latent_common_driver,fast_gcstar_fcgc,7,5,9,0.022222222222222223,0.022222222222222223,0.0,0.044444444444444446,0.022222222222222223,2,2,,0.7555555555555555,0.0,0.0,0.11688311688311688,0.44155844155844154,0.0,0.0,9.0,68.0,13.0
latent_common_driver,fast_gcstar_fcgc,7,6,10,0.011111111111111112,0.0,0.011111111111111112,0.05555555555555556,0.022222222222222223,2,2,,0.7444444444444445,0.0,0.0,0.12987012987012986,0.43506493506493504,0.0,0.0,10.0,67.0,13.0
latent_common_driver,fast_gcstar_fcgc,7,7,11,0.011111111111111112,0.0,0.011111111111111112,0.06666666666666667,0.022222222222222223,2,2,,0.7333333333333333,0.0,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,11.0,66.0,13.0
latent_common_driver,fast_gcstar_fcgc,8,1,15,,,,0.0,0.03333333333333333,2,3,,0.7,0.0,0.0,0.19230769230769232,0.40384615384615385,0.0,0.0,15.0,63.0,12.0
latent_common_driver,fast_gcstar_fcgc,8,2,12,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.03333333333333333,2,3,,0.7333333333333333,0.0,0.0,0.15384615384615385,0.4230769230769231,0.0,0.0,12.0,66.0,12.0
latent_common_driver,fast_gcstar_fcgc,8,3,12,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,2,3,,0.7333333333333333,0.0,0.0,0.15384615384615385,0.4230769230769231,0.0,0.0,12.0,66.0,12.0
latent_common_driver,fast_gcstar_fcgc,8,4,12,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,2,3,,0.7333333333333333,0.0,0.0,0.15384615384615385,0.4230769230769231,0.0,0.0,12.0,66.0,12.0
latent_common_driver,fast_gcstar_fcgc,8,5,13,0.011111111111111112,0.0,0.011111111111111112,0.044444444444444446,0.03333333333333333,2,3,,0.7222222222222222,0.0,0.0,0.16666666666666666,0.4166666666666667,0.0,0.0,13.0,65.0,12.0
latent_common_driver,fast_gcstar_fcgc,8,6,12,0.011111111111111112,0.011111111111111112,0.0,0.05555555555555556,0.03333333333333333,2,3,,0.7333333333333333,0.0,0.0,0.15384615384615385,0.4230769230769231,0.0,0.0,12.0,66.0,12.0
latent_common_driver,fast_gcstar_fcgc,8,7,12,0.0,0.0,0.0,0.05555555555555556,0.03333333333333333,2,3,,0.7333333333333333,0.0,0.0,0.15384615384615385,0.4230769230769231,0.0,0.0,12.0,66.0,12.0
latent_common_driver,fast_gcstar_fcgc,9,1,5,,,,0.0,0.011111111111111112,2,2,,0.8666666666666667,0.0,0.0,0.060240963855421686,0.46987951807228917,0.0,0.0,5.0,78.0,7.0
latent_common_driver,fast_gcstar_fcgc,9,2,5,0.0,0.0,0.0,0.0,0.011111111111111112,2,2,,0.8666666666666667,0.0,0.0,0.060240963855421686,0.46987951807228917,0.0,0.0,5.0,78.0,7.0
latent_common_driver,fast_gcstar_fcgc,9,3,5,0.0,0.0,0.0,0.0,0.011111111111111112,2,2,,0.8666666666666667,0.0,0.0,0.060240963855421686,0.46987951807228917,0.0,0.0,5.0,78.0,7.0
latent_common_driver,fast_gcstar_fcgc,9,4,5,0.0,0.0,0.0,0.0,0.011111111111111112,2,2,,0.8666666666666667,0.0,0.0,0.060240963855421686,0.46987951807228917,0.0,0.0,5.0,78.0,7.0
latent_common_driver,fast_gcstar_fcgc,9,5,6,0.011111111111111112,0.0,0.011111111111111112,0.011111111111111112,0.011111111111111112,2,2,,0.8555555555555555,0.0,0.0,0.07228915662650602,0.463855421686747,0.0,0.0,6.0,77.0,7.0
latent_common_driver,fast_gcstar_fcgc,9,6,6,0.0,0.0,0.0,0.011111111111111112,0.011111111111111112,2,2,,0.8555555555555555,0.0,0.0,0.07228915662650602,0.463855421686747,0.0,0.0,6.0,77.0,7.0
latent_common_driver,fast_gcstar_fcgc,9,7,5,0.011111111111111112,0.011111111111111112,0.0,0.022222222222222223,0.011111111111111112,2,2,,0.8666666666666667,0.0,0.0,0.060240963855421686,0.46987951807228917,0.0,0.0,5.0,78.0,7.0
variable_lag_unconfounded,fast_gcstar_fcgc,0,1,12,,,,0.0,0.05555555555555555,2,3,,0.7444444444444445,0.25,0.17647058823529413,0.1232876712328767,0.5265914585012087,0.20689655172413793,3.0,9.0,64.0,14.0
variable_lag_unconfounded,fast_gcstar_fcgc,0,2,7,0.05555555555555555,0.05555555555555555,0.0,0.05555555555555555,0.05555555555555555,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,0,3,7,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,0,4,7,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,0,5,7,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,0,6,7,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,0,7,7,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,2,3,,0.7777777777777778,0.2857142857142857,0.11764705882352941,0.0684931506849315,0.5245769540692989,0.16666666666666666,2.0,5.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,1,1,5,,,,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,1,2,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,1,3,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,1,4,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,1,5,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,1,6,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,1,7,5,0.0,0.0,0.0,0.0,0.0,2,2,,0.7777777777777778,0.0,0.0,0.06666666666666667,0.4666666666666667,0.0,0.0,5.0,70.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,2,1,7,,,,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,2,2,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,2,3,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,2,4,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,2,5,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,2,6,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,2,7,7,0.0,0.0,0.0,0.0,0.0,2,2,,0.7666666666666667,0.14285714285714285,0.0625,0.08108108108108109,0.4907094594594595,0.08695652173913043,1.0,6.0,68.0,15.0
variable_lag_unconfounded,fast_gcstar_fcgc,3,1,20,,,,0.0,0.0,2,2,,0.6777777777777778,0.25,0.2631578947368421,0.2112676056338028,0.5259451445515196,0.25641025641025644,5.0,15.0,56.0,14.0
variable_lag_unconfounded,fast_gcstar_fcgc,3,2,20,0.0,0.0,0.0,0.0,0.0,2,2,,0.6777777777777778,0.25,0.2631578947368421,0.2112676056338028,0.5259451445515196,0.25641025641025644,5.0,15.0,56.0,14.0
variable_lag_unconfounded,fast_gcstar_fcgc,3,3,20,0.0,0.0,0.0,0.0,0.0,2,2,,0.6777777777777778,0.25,0.2631578947368421,0.2112676056338028,0.5259451445515196,0.25641025641025644,5.0,15.0,56.0,14.0
variable_lag_unconfounded,fast_gcstar_fcgc,3,4,20,0.0,0.0,0.0,0.0,0.0,2,2,,0.6777777777777778,0.25,0.2631578947368421,0.2112676056338028,0.5259451445515196,0.25641025641025644,5.0,15.0,56.0,14.0
variable_lag_unconfounded,fast_gcstar_fcgc,3,5,20,0.0,0.0,0.0,0.0,0.0,2,2,,0.6777777777777778,0.25,0.2631578947368421,0.2112676056338028,0.5259451445515196,0.25641025641025644,5.0,15.0,56.0,14.0
